44.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
14:40:01.0 (158940808)|HEAP_ALLOCATE|[66]|Bytes:4
14:40:01.0 (158951403)|VARIABLE_SCOPE_BEGIN|[66]|posInvTr|POS_Inventory_Transaction__c|true|false
14:40:01.0 (158963264)|VARIABLE_ASSIGNMENT|[66]|posInvTr|{}|0x5445e30e
14:40:01.0 (158968723)|STATEMENT_EXECUTE|[67]
14:40:01.0 (158991186)|VARIABLE_ASSIGNMENT|[67]|this.POS_Order_Product__c|"a0828000004ey8iAAA"|0x5445e30e
14:40:01.0 (158997729)|STATEMENT_EXECUTE|[68]
14:40:01.0 (159031247)|VARIABLE_ASSIGNMENT|[68]|this.POS_Inventory__c|"a0A28000002TpsiEAC"|0x5445e30e
14:40:01.0 (159038315)|STATEMENT_EXECUTE|[69]
14:40:01.0 (159056005)|VARIABLE_ASSIGNMENT|[69]|this.POS_Product__c|"a0528000002DQVYAA4"|0x5445e30e
14:40:01.0 (159061601)|STATEMENT_EXECUTE|[70]
14:40:01.0 (159068604)|HEAP_ALLOCATE|[70]|Bytes:28
14:40:01.0 (159090742)|HEAP_ALLOCATE|[70]|Bytes:28
14:40:01.0 (159115980)|VARIABLE_ASSIGNMENT|[70]|this.Qty_Sold__c|-5|0x5445e30e
14:40:01.0 (159122201)|STATEMENT_EXECUTE|[71]
14:40:01.0 (159131920)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:40:01.0 (159138305)|STATEMENT_EXECUTE|[73]
14:40:01.0 (159146124)|HEAP_ALLOCATE|[73]|Bytes:28
14:40:01.0 (159150334)|HEAP_ALLOCATE|[73]|Bytes:28
14:40:01.0 (159155631)|HEAP_ALLOCATE|[73]|Bytes:28
14:40:01.0 (159172489)|HEAP_ALLOCATE|[73]|Bytes:28
14:40:01.0 (159188680)|HEAP_ALLOCATE|[73]|Bytes:28
14:40:01.0 (159214089)|VARIABLE_ASSIGNMENT|[73]|this.Qty_on_Hand__c|-5|0x22c89e03
14:40:01.0 (159220639)|STATEMENT_EXECUTE|[74]
14:40:01.0 (159254004)|VARIABLE_ASSIGNMENT|[74]|this.Id|"a0A28000002TpsiEAC"|0x22c89e03
14:40:01.0 (159260257)|STATEMENT_EXECUTE|[75]
14:40:01.0 (159268410)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:40:01.0 (159274179)|STATEMENT_EXECUTE|[76]
14:40:01.0 (159376190)|HEAP_ALLOCATE|[76]|Bytes:938
14:40:01.0 (159390301)|HEAP_ALLOCATE|[76]|Bytes:962
14:40:01.0 (159399482)|USER_DEBUG|[76]|DEBUG|value of posProduct Item(POS_Inventory__c:{Id=a0A28000002RSxdEAG, POS_Location__c=a0328000003VJ2BAAW, Qty_on_Hand__c=34}, POS_Inventory__c:{Id=a0A28000002TpsiEAC, POS_Location__c=a0328000003VJ2BAAW, Qty_on_Hand__c=0}, POS_Inventory__c:{Id=a0A28000002RSxTEAW, POS_Location__c=a0328000000GP8pAAG, Qty_on_Hand__c=10}, POS_Inventory__c:{Id=a0A28000002RTrwEAG, POS_Location__c=a0328000000GP8zAAG, Qty_on_Hand__c=null}, POS_Inventory__c:{Id=a0A28000002RTsVEAW, POS_Location__c=a0328000000GR7kAAG, Qty_on_Hand__c=11}, POS_Inventory__c:{Id=a0A28000002TgBlEAK, POS_Location__c=a0328000000GSMeAAO, Qty_on_Hand__c=10}, POS_Inventory__c:{Id=a0A0I00000gZCVQUA4, POS_Location__c=a030I000010pkSbQAI, Qty_on_Hand__c=0}, POS_Inventory__c:{Id=a0A0I00000lqmawUAA, POS_Location__c=a030I000010qcmyQAA, Qty_on_Hand__c=50}, POS_Inventory__c:{Id=a0A0I00000lqmarUAA, POS_Location__c=a030I000010qcn8QAA, Qty_on_Hand__c=0}, POS_Inventory__c:{Qty_on_Hand__c=-5, Id=a0A28000002TpsiEAC}, ...)
14:40:01.0 (159442541)|STATEMENT_EXECUTE|[79]
14:40:01.0 (159444432)|STATEMENT_EXECUTE|[80]
14:40:01.0 (159478760)|VARIABLE_ASSIGNMENT|[80]|this.POS_Inventory__c|"a0A0I00000gZCVQUA4"|0x2d53524e
14:40:01.0 (159485616)|STATEMENT_EXECUTE|[83]
14:40:01.0 (159497302)|HEAP_ALLOCATE|[83]|Bytes:4
14:40:01.0 (159508811)|VARIABLE_SCOPE_BEGIN|[83]|posInvTr1|POS_Inventory_Transaction__c|true|false
14:40:01.0 (159521587)|VARIABLE_ASSIGNMENT|[83]|posInvTr1|{}|0x5a682e28
14:40:01.0 (159527493)|STATEMENT_EXECUTE|[84]
14:40:01.0 (159550909)|VARIABLE_ASSIGNMENT|[84]|this.POS_Order_Product__c|"a0828000004ey8iAAA"|0x5a682e28
14:40:01.0 (159556883)|STATEMENT_EXECUTE|[85]
14:40:01.0 (159589714)|VARIABLE_ASSIGNMENT|[85]|this.POS_Inventory__c|"a0A0I00000gZCVQUA4"|0x5a682e28
14:40:01.0 (159596415)|STATEMENT_EXECUTE|[86]
14:40:01.0 (159614218)|VARIABLE_ASSIGNMENT|[86]|this.POS_Product__c|"a0528000002DQVYAA4"|0x5a682e28
14:40:01.0 (159619742)|STATEMENT_EXECUTE|[87]
14:40:01.0 (159638290)|VARIABLE_ASSIGNMENT|[87]|this.Qty_Sold__c|5|0x5a682e28
14:40:01.0 (159644007)|STATEMENT_EXECUTE|[88]
14:40:01.0 (159653298)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:40:01.0 (159659629)|STATEMENT_EXECUTE|[90]
14:40:01.0 (159676463)|VARIABLE_ASSIGNMENT|[90]|this.updated__c|true|0x2d53524e
14:40:01.0 (159682545)|STATEMENT_EXECUTE|[92]
14:40:01.0 (159697181)|HEAP_ALLOCATE|[92]|Bytes:18
14:40:01.0 (159756052)|HEAP_ALLOCATE|[92]|Bytes:227
14:40:01.0 (159769329)|HEAP_ALLOCATE|[92]|Bytes:248
14:40:01.0 (159777934)|USER_DEBUG|[92]|DEBUG|a0828000004ey8iAAA===POS_Inventory__c:{Id=a0A0I00000gZCVQUA4, Name=POS Location 100 - VadaPav, POS_Location__c=a030I000010pkSbQAI, POS_Product__c=a0528000002DQVYAA4, Qty_on_Hand__c=0, POS__c=a0528000002DQVYAA4a030I000010pkSbQAI, Qty_Available__c=0}
14:40:01.0 (159788060)|STATEMENT_EXECUTE|[93]
14:40:01.0 (159796172)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:40:01.0 (159805756)|METHOD_ENTRY|[48]||Database.QueryLocatorIterator.hasNext()
14:40:01.0 (159828545)|METHOD_EXIT|[48]||Database.QueryLocatorIterator.hasNext()
14:40:01.0 (159834955)|METHOD_ENTRY|[48]||Database.QueryLocatorIterator.next()
14:40:01.0 (159877219)|METHOD_EXIT|[48]||Database.QueryLocatorIterator.next()
14:40:01.0 (159890944)|VARIABLE_SCOPE_BEGIN|[48]|posOrdPrd|POS_Order_Products__c|true|false
14:40:01.0 (159932384)|VARIABLE_ASSIGNMENT|[48]|posOrdPrd|{"Id":"a0828000004ey9MAAQ","Name":"POP-0044","POS_Orders__c":"a0428000007DDCvAAO","POS_Products__c":"a0528000002DQVYAA4","Destination_POS_Id__c":"a030I000010pkSb","Source_POS_Id__c":"a0328000003VJ2B","updated__c":true,"POS_Source_Location__c":"a0328000003VJ2BAAW","POS_Source_Inventory__c":"a0A28000002TpsiEAC","Units__c":6,"POS_Inventory__c":"a0A0I00000gZCVQUA4","POS_Location__c":"a030I000010pkSbQAI","POS_Orders__r":{"Id":"a0428000007DDCvAAO","POS__c":"a0328000003VJ2BAAW","DestinationPOS_Id__c":"a030I000010pkSbQAI"}}|0x3d5a81b4
14:40:01.0 (159943927)|STATEMENT_EXECUTE|[54]
14:40:01.0 (159945544)|STATEMENT_EXECUTE|[57]
14:40:01.0 (159959087)|HEAP_ALLOCATE|[57]|Bytes:4
14:40:01.0 (159970139)|VARIABLE_SCOPE_BEGIN|[57]|pop|POS_Order_Products__c|true|false
14:40:01.0 (159981843)|VARIABLE_ASSIGNMENT|[57]|pop|{}|0xaac7573
14:40:01.0 (159987160)|STATEMENT_EXECUTE|[58]
14:40:01.0 (160012529)|VARIABLE_ASSIGNMENT|[58]|this.Id|"a0828000004ey9MAAQ"|0xaac7573
14:40:01.0 (160018673)|STATEMENT_EXECUTE|[59]
14:40:01.0 (160051027)|VARIABLE_ASSIGNMENT|[59]|this.POS_Source_Location__c|"a0328000003VJ2BAAW"|0xaac7573
14:40:01.0 (160057326)|STATEMENT_EXECUTE|[60]
14:40:01.0 (160077763)|VARIABLE_ASSIGNMENT|[60]|this.POS_Location__c|"a030I000010pkSbQAI"|0xaac7573
14:40:01.0 (160083521)|STATEMENT_EXECUTE|[62]
14:40:01.0 (160119588)|VARIABLE_ASSIGNMENT|[62]|this.POS_Source_Inventory__c|"a0A28000002TpsiEAC"|0xaac7573
14:40:01.0 (160126153)|STATEMENT_EXECUTE|[66]
14:40:01.0 (160136781)|HEAP_ALLOCATE|[66]|Bytes:4
14:40:01.0 (160147272)|VARIABLE_SCOPE_BEGIN|[66]|posInvTr|POS_Inventory_Transaction__c|true|false
14:40:01.0 (160158939)|VARIABLE_ASSIGNMENT|[66]|posInvTr|{}|0x710aaabb
14:40:01.0 (160164105)|STATEMENT_EXECUTE|[67]
14:40:01.0 (160186278)|VARIABLE_ASSIGNMENT|[67]|this.POS_Order_Product__c|"a0828000004ey9MAAQ"|0x710aaabb
14:40:01.0 (160192123)|STATEMENT_EXECUTE|[68]
14:40:01.0 (160225115)|VARIABLE_ASSIGNMENT|[68]|this.POS_Inventory__c|"a0A28000002TpsiEAC"|0x710aaabb
14:40:01.0 (160231499)|STATEMENT_EXECUTE|[69]
14:40:01.0 (160248717)|VARIABLE_ASSIGNMENT|[69]|this.POS_Product__c|"a0528000002DQVYAA4"|0x710aaabb
14:40:01.0 (160254276)|STATEMENT_EXECUTE|[70]
14:40:01.0 (160261821)|HEAP_ALLOCATE|[70]|Bytes:28
14:40:01.0 (160284533)|HEAP_ALLOCATE|[70]|Bytes:28
14:40:01.0 (160310044)|VARIABLE_ASSIGNMENT|[70]|this.Qty_Sold__c|-6|0x710aaabb
14:40:01.0 (160316132)|STATEMENT_EXECUTE|[71]
14:40:01.0 (160325546)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:40:01.0 (160331795)|STATEMENT_EXECUTE|[73]
14:40:01.0 (160339909)|HEAP_ALLOCATE|[73]|Bytes:28
14:40:01.0 (160344108)|HEAP_ALLOCATE|[73]|Bytes:28
14:40:01.0 (160348872)|HEAP_ALLOCATE|[73]|Bytes:28
14:40:01.0 (160364954)|HEAP_ALLOCATE|[73]|Bytes:28
14:40:01.0 (160380670)|HEAP_ALLOCATE|[73]|Bytes:28
14:40:01.0 (160405740)|VARIABLE_ASSIGNMENT|[73]|this.Qty_on_Hand__c|-6|0x22c89e03
14:40:01.0 (160411812)|STATEMENT_EXECUTE|[74]
14:40:01.0 (160443924)|VARIABLE_ASSIGNMENT|[74]|this.Id|"a0A28000002TpsiEAC"|0x22c89e03
14:40:01.0 (160450326)|STATEMENT_EXECUTE|[75]
14:40:01.0 (160458025)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:40:01.0 (160463794)|STATEMENT_EXECUTE|[76]
14:40:01.0 (160564245)|HEAP_ALLOCATE|[76]|Bytes:938
14:40:01.0 (160578728)|HEAP_ALLOCATE|[76]|Bytes:962
14:40:01.0 (160587393)|USER_DEBUG|[76]|DEBUG|value of posProduct Item(POS_Inventory__c:{Id=a0A28000002RSxdEAG, POS_Location__c=a0328000003VJ2BAAW, Qty_on_Hand__c=34}, POS_Inventory__c:{Id=a0A28000002TpsiEAC, POS_Location__c=a0328000003VJ2BAAW, Qty_on_Hand__c=0}, POS_Inventory__c:{Id=a0A28000002RSxTEAW, POS_Location__c=a0328000000GP8pAAG, Qty_on_Hand__c=10}, POS_Inventory__c:{Id=a0A28000002RTrwEAG, POS_Location__c=a0328000000GP8zAAG, Qty_on_Hand__c=null}, POS_Inventory__c:{Id=a0A28000002RTsVEAW, POS_Location__c=a0328000000GR7kAAG, Qty_on_Hand__c=11}, POS_Inventory__c:{Id=a0A28000002TgBlEAK, POS_Location__c=a0328000000GSMeAAO, Qty_on_Hand__c=10}, POS_Inventory__c:{Id=a0A0I00000gZCVQUA4, POS_Location__c=a030I000010pkSbQAI, Qty_on_Hand__c=0}, POS_Inventory__c:{Id=a0A0I00000lqmawUAA, POS_Location__c=a030I000010qcmyQAA, Qty_on_Hand__c=50}, POS_Inventory__c:{Id=a0A0I00000lqmarUAA, POS_Location__c=a030I000010qcn8QAA, Qty_on_Hand__c=0}, POS_Inventory__c:{Qty_on_Hand__c=-6, Id=a0A28000002TpsiEAC}, ...)
14:40:01.0 (160628699)|STATEMENT_EXECUTE|[79]
14:40:01.0 (160630685)|STATEMENT_EXECUTE|[80]
14:40:01.0 (160663799)|VARIABLE_ASSIGNMENT|[80]|this.POS_Inventory__c|"a0A0I00000gZCVQUA4"|0xaac7573
14:40:01.0 (160670661)|STATEMENT_EXECUTE|[83]
14:40:01.0 (160683208)|HEAP_ALLOCATE|[83]|Bytes:4
14:40:01.0 (160694712)|VARIABLE_SCOPE_BEGIN|[83]|posInvTr1|POS_Inventory_Transaction__c|true|false
14:40:01.0 (160708110)|VARIABLE_ASSIGNMENT|[83]|posInvTr1|{}|0x6a08d3dc
14:40:01.0 (160713529)|STATEMENT_EXECUTE|[84]
14:40:01.0 (160737015)|VARIABLE_ASSIGNMENT|[84]|this.POS_Order_Product__c|"a0828000004ey9MAAQ"|0x6a08d3dc
14:40:01.0 (160743231)|STATEMENT_EXECUTE|[85]
14:40:01.0 (160776221)|VARIABLE_ASSIGNMENT|[85]|this.POS_Inventory__c|"a0A0I00000gZCVQUA4"|0x6a08d3dc
14:40:01.0 (160782329)|STATEMENT_EXECUTE|[86]
14:40:01.0 (160799733)|VARIABLE_ASSIGNMENT|[86]|this.POS_Product__c|"a0528000002DQVYAA4"|0x6a08d3dc
14:40:01.0 (160805616)|STATEMENT_EXECUTE|[87]
14:40:01.0 (160823937)|VARIABLE_ASSIGNMENT|[87]|this.Qty_Sold__c|6|0x6a08d3dc
14:40:01.0 (160830890)|STATEMENT_EXECUTE|[88]
14:40:01.0 (160839805)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:40:01.0 (160846069)|STATEMENT_EXECUTE|[90]
14:40:01.0 (160862823)|VARIABLE_ASSIGNMENT|[90]|this.updated__c|true|0xaac7573
14:40:01.0 (160869234)|STATEMENT_EXECUTE|[92]
14:40:01.0 (160901493)|HEAP_ALLOCATE|[92]|Bytes:18
14:40:01.0 (160961184)|HEAP_ALLOCATE|[92]|Bytes:227
14:40:01.0 (160974773)|HEAP_ALLOCATE|[92]|Bytes:248
14:40:01.0 (160982964)|USER_DEBUG|[92]|DEBUG|a0828000004ey9MAAQ===POS_Inventory__c:{Id=a0A0I00000gZCVQUA4, Name=POS Location 100 - VadaPav, POS_Location__c=a030I000010pkSbQAI, POS_Product__c=a0528000002DQVYAA4, Qty_on_Hand__c=0, POS__c=a0528000002DQVYAA4a030I000010pkSbQAI, Qty_Available__c=0}
14:40:01.0 (160992574)|STATEMENT_EXECUTE|[93]
14:40:01.0 (161000144)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:40:01.0 (161010633)|METHOD_ENTRY|[48]||Database.QueryLocatorIterator.hasNext()
14:40:01.0 (161033702)|METHOD_EXIT|[48]||Database.QueryLocatorIterator.hasNext()
14:40:01.0 (161039712)|METHOD_ENTRY|[48]||Database.QueryLocatorIterator.next()
14:40:01.0 (161082061)|METHOD_EXIT|[48]||Database.QueryLocatorIterator.next()
14:40:01.0 (161089090)|VARIABLE_SCOPE_BEGIN|[48]|posOrdPrd|POS_Order_Products__c|true|false
14:40:01.0 (161132120)|VARIABLE_ASSIGNMENT|[48]|posOrdPrd|{"Id":"a0828000004ey8JAAQ","Name":"POP-0041","POS_Orders__c":"a0428000007DD7RAAW","POS_Products__c":"a0528000002DQVYAA4","Destination_POS_Id__c":"a030I000010pkSb","Source_POS_Id__c":"a0328000003VJ2B","updated__c":true,"POS_Source_Location__c":"a0328000003VJ2BAAW","POS_Source_Inventory__c":"a0A28000002TpsiEAC","Units__c":10,"POS_Inventory__c":"a0A0I00000gZCVQUA4","POS_Location__c":"a030I000010pkSbQAI","POS_Orders__r":{"Id":"a0428000007DD7RAAW","POS__c":"a0328000003VJ2BAAW","DestinationPOS_Id__c":"a030I000010pkSbQAI"}}|0x336a808
14:40:01.0 (161143832)|STATEMENT_EXECUTE|[54]
14:40:01.0 (161145395)|STATEMENT_EXECUTE|[57]
14:40:01.0 (161158678)|HEAP_ALLOCATE|[57]|Bytes:4
14:40:01.0 (161169880)|VARIABLE_SCOPE_BEGIN|[57]|pop|POS_Order_Products__c|true|false
14:40:01.0 (161199552)|VARIABLE_ASSIGNMENT|[57]|pop|{}|0x6ad842f0
14:40:01.0 (161205425)|STATEMENT_EXECUTE|[58]
14:40:01.0 (161235127)|VARIABLE_ASSIGNMENT|[58]|this.Id|"a0828000004ey8JAAQ"|0x6ad842f0
14:40:01.0 (161241223)|STATEMENT_EXECUTE|[59]
14:40:01.0 (161286188)|VARIABLE_ASSIGNMENT|[59]|this.POS_Source_Location__c|"a0328000003VJ2BAAW"|0x6ad842f0
14:40:01.0 (161292996)|STATEMENT_EXECUTE|[60]
14:40:01.0 (161315374)|VARIABLE_ASSIGNMENT|[60]|this.POS_Location__c|"a030I000010pkSbQAI"|0x6ad842f0
14:40:01.0 (161320878)|STATEMENT_EXECUTE|[62]
14:40:01.0 (161356589)|VARIABLE_ASSIGNMENT|[62]|this.POS_Source_Inventory__c|"a0A28000002TpsiEAC"|0x6ad842f0
14:40:01.0 (161363156)|STATEMENT_EXECUTE|[66]
14:40:01.0 (161374388)|HEAP_ALLOCATE|[66]|Bytes:4
14:40:01.0 (161385658)|VARIABLE_SCOPE_BEGIN|[66]|posInvTr|POS_Inventory_Transaction__c|true|false
14:40:01.0 (161397857)|VARIABLE_ASSIGNMENT|[66]|posInvTr|{}|0x4ea37262
14:40:01.0 (161403196)|STATEMENT_EXECUTE|[67]
14:40:01.0 (161425334)|VARIABLE_ASSIGNMENT|[67]|this.POS_Order_Product__c|"a0828000004ey8JAAQ"|0x4ea37262
14:40:01.0 (161431232)|STATEMENT_EXECUTE|[68]
14:40:01.0 (161464763)|VARIABLE_ASSIGNMENT|[68]|this.POS_Inventory__c|"a0A28000002TpsiEAC"|0x4ea37262
14:40:01.0 (161471198)|STATEMENT_EXECUTE|[69]
14:40:01.0 (161488483)|VARIABLE_ASSIGNMENT|[69]|this.POS_Product__c|"a0528000002DQVYAA4"|0x4ea37262
14:40:01.0 (161494341)|STATEMENT_EXECUTE|[70]
14:40:01.0 (161501704)|HEAP_ALLOCATE|[70]|Bytes:28
14:40:01.0 (161525061)|HEAP_ALLOCATE|[70]|Bytes:28
14:40:01.0 (161551171)|VARIABLE_ASSIGNMENT|[70]|this.Qty_Sold__c|-10|0x4ea37262
14:40:01.0 (161557931)|STATEMENT_EXECUTE|[71]
14:40:01.0 (161567920)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:40:01.0 (161574255)|STATEMENT_EXECUTE|[73]
14:40:01.0 (161581786)|HEAP_ALLOCATE|[73]|Bytes:28
14:40:01.0 (161586057)|HEAP_ALLOCATE|[73]|Bytes:28
14:40:01.0 (161591396)|HEAP_ALLOCATE|[73]|Bytes:28
14:40:01.0 (161608102)|HEAP_ALLOCATE|[73]|Bytes:28
14:40:01.0 (161624592)|HEAP_ALLOCATE|[73]|Bytes:28
14:40:01.0 (161649445)|VARIABLE_ASSIGNMENT|[73]|this.Qty_on_Hand__c|-10|0x22c89e03
14:40:01.0 (161655539)|STATEMENT_EXECUTE|[74]
14:40:01.0 (161687739)|VARIABLE_ASSIGNMENT|[74]|this.Id|"a0A28000002TpsiEAC"|0x22c89e03
14:40:01.0 (161694578)|STATEMENT_EXECUTE|[75]
14:40:01.0 (161702493)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:40:01.0 (161708435)|STATEMENT_EXECUTE|[76]
14:40:01.0 (161808971)|HEAP_ALLOCATE|[76]|Bytes:939
14:40:01.0 (161823528)|HEAP_ALLOCATE|[76]|Bytes:963
14:40:01.0 (161832453)|USER_DEBUG|[76]|DEBUG|value of posProduct Item(POS_Inventory__c:{Id=a0A28000002RSxdEAG, POS_Location__c=a0328000003VJ2BAAW, Qty_on_Hand__c=34}, POS_Inventory__c:{Id=a0A28000002TpsiEAC, POS_Location__c=a0328000003VJ2BAAW, Qty_on_Hand__c=0}, POS_Inventory__c:{Id=a0A28000002RSxTEAW, POS_Location__c=a0328000000GP8pAAG, Qty_on_Hand__c=10}, POS_Inventory__c:{Id=a0A28000002RTrwEAG, POS_Location__c=a0328000000GP8zAAG, Qty_on_Hand__c=null}, POS_Inventory__c:{Id=a0A28000002RTsVEAW, POS_Location__c=a0328000000GR7kAAG, Qty_on_Hand__c=11}, POS_Inventory__c:{Id=a0A28000002TgBlEAK, POS_Location__c=a0328000000GSMeAAO, Qty_on_Hand__c=10}, POS_Inventory__c:{Id=a0A0I00000gZCVQUA4, POS_Location__c=a030I000010pkSbQAI, Qty_on_Hand__c=0}, POS_Inventory__c:{Id=a0A0I00000lqmawUAA, POS_Location__c=a030I000010qcmyQAA, Qty_on_Hand__c=50}, POS_Inventory__c:{Id=a0A0I00000lqmarUAA, POS_Location__c=a030I000010qcn8QAA, Qty_on_Hand__c=0}, POS_Inventory__c:{Qty_on_Hand__c=-10, Id=a0A28000002TpsiEAC}, ...)
14:40:01.0 (161874600)|STATEMENT_EXECUTE|[79]
14:40:01.0 (161876474)|STATEMENT_EXECUTE|[80]
14:40:01.0 (161918147)|VARIABLE_ASSIGNMENT|[80]|this.POS_Inventory__c|"a0A0I00000gZCVQUA4"|0x6ad842f0
14:40:01.0 (161925155)|STATEMENT_EXECUTE|[83]
14:40:01.0 (161937096)|HEAP_ALLOCATE|[83]|Bytes:4
14:40:01.0 (161948391)|VARIABLE_SCOPE_BEGIN|[83]|posInvTr1|POS_Inventory_Transaction__c|true|false
14:40:01.0 (161960958)|VARIABLE_ASSIGNMENT|[83]|posInvTr1|{}|0x6219ce59
14:40:01.0 (161966654)|STATEMENT_EXECUTE|[84]
14:40:01.0 (161990213)|VARIABLE_ASSIGNMENT|[84]|this.POS_Order_Product__c|"a0828000004ey8JAAQ"|0x6219ce59
14:40:01.0 (161996244)|STATEMENT_EXECUTE|[85]
14:40:01.0 (162030111)|VARIABLE_ASSIGNMENT|[85]|this.POS_Inventory__c|"a0A0I00000gZCVQUA4"|0x6219ce59
14:40:01.0 (162036529)|STATEMENT_EXECUTE|[86]
14:40:01.0 (162053687)|VARIABLE_ASSIGNMENT|[86]|this.POS_Product__c|"a0528000002DQVYAA4"|0x6219ce59
14:40:01.0 (162059700)|STATEMENT_EXECUTE|[87]
14:40:01.0 (162078339)|VARIABLE_ASSIGNMENT|[87]|this.Qty_Sold__c|10|0x6219ce59
14:40:01.0 (162084364)|STATEMENT_EXECUTE|[88]
14:40:01.0 (162093878)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:40:01.0 (162100401)|STATEMENT_EXECUTE|[90]
14:40:01.0 (162116728)|VARIABLE_ASSIGNMENT|[90]|this.updated__c|true|0x6ad842f0
14:40:01.0 (162122825)|STATEMENT_EXECUTE|[92]
14:40:01.0 (162137531)|HEAP_ALLOCATE|[92]|Bytes:18
14:40:01.0 (162195472)|HEAP_ALLOCATE|[92]|Bytes:227
14:40:01.0 (162208913)|HEAP_ALLOCATE|[92]|Bytes:248
14:40:01.0 (162216381)|USER_DEBUG|[92]|DEBUG|a0828000004ey8JAAQ===POS_Inventory__c:{Id=a0A0I00000gZCVQUA4, Name=POS Location 100 - VadaPav, POS_Location__c=a030I000010pkSbQAI, POS_Product__c=a0528000002DQVYAA4, Qty_on_Hand__c=0, POS__c=a0528000002DQVYAA4a030I000010pkSbQAI, Qty_Available__c=0}
14:40:01.0 (162225390)|STATEMENT_EXECUTE|[93]
14:40:01.0 (162233034)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:40:01.0 (162242804)|METHOD_ENTRY|[48]||Database.QueryLocatorIterator.hasNext()
14:40:01.0 (162264876)|METHOD_EXIT|[48]||Database.QueryLocatorIterator.hasNext()
14:40:01.0 (162270493)|METHOD_ENTRY|[48]||Database.QueryLocatorIterator.next()
14:40:01.0 (162313048)|METHOD_EXIT|[48]||Database.QueryLocatorIterator.next()
14:40:01.0 (162319891)|VARIABLE_SCOPE_BEGIN|[48]|posOrdPrd|POS_Order_Products__c|true|false
14:40:01.0 (162359646)|VARIABLE_ASSIGNMENT|[48]|posOrdPrd|{"Id":"a0828000004ey5wAAA","Name":"POP-0040","POS_Orders__c":"a0428000007DD2CAAW","POS_Products__c":"a0528000002DQVYAA4","Destination_POS_Id__c":"a030I000010pkSb","Source_POS_Id__c":"a0328000003VJ2B","updated__c":true,"POS_Source_Location__c":"a0328000003VJ2BAAW","POS_Source_Inventory__c":"a0A28000002TpsiEAC","Units__c":10,"POS_Inventory__c":"a0A0I00000gZCVQUA4","POS_Location__c":"a030I000010pkSbQAI","POS_Orders__r":{"Id":"a0428000007DD2CAAW","POS__c":"a0328000003VJ2BAAW","DestinationPOS_Id__c":"a030I000010pkSbQAI"}}|0x54d94cfa
14:40:01.0 (162371292)|STATEMENT_EXECUTE|[54]
14:40:01.0 (162373016)|STATEMENT_EXECUTE|[57]
14:40:01.0 (162386505)|HEAP_ALLOCATE|[57]|Bytes:4
14:40:01.0 (162397261)|VARIABLE_SCOPE_BEGIN|[57]|pop|POS_Order_Products__c|true|false
14:40:01.0 (162408714)|VARIABLE_ASSIGNMENT|[57]|pop|{}|0x7c3e4b53
14:40:01.0 (162413888)|STATEMENT_EXECUTE|[58]
14:40:01.0 (162438262)|VARIABLE_ASSIGNMENT|[58]|this.Id|"a0828000004ey5wAAA"|0x7c3e4b53
14:40:01.0 (162444420)|STATEMENT_EXECUTE|[59]
14:40:01.0 (162475740)|VARIABLE_ASSIGNMENT|[59]|this.POS_Source_Location__c|"a0328000003VJ2BAAW"|0x7c3e4b53
14:40:01.0 (162481842)|STATEMENT_EXECUTE|[60]
14:40:01.0 (162502217)|VARIABLE_ASSIGNMENT|[60]|this.POS_Location__c|"a030I000010pkSbQAI"|0x7c3e4b53
14:40:01.0 (162508294)|STATEMENT_EXECUTE|[62]
14:40:01.0 (162543474)|VARIABLE_ASSIGNMENT|[62]|this.POS_Source_Inventory__c|"a0A28000002TpsiEAC"|0x7c3e4b53
14:40:01.0 (162549674)|STATEMENT_EXECUTE|[66]
14:40:01.0 (162561014)|HEAP_ALLOCATE|[66]|Bytes:4
14:40:01.0 (162571013)|VARIABLE_SCOPE_BEGIN|[66]|posInvTr|POS_Inventory_Transaction__c|true|false
14:40:01.0 (162582372)|VARIABLE_ASSIGNMENT|[66]|posInvTr|{}|0x29db16d4
14:40:01.0 (162587632)|STATEMENT_EXECUTE|[67]
14:40:01.0 (162610055)|VARIABLE_ASSIGNMENT|[67]|this.POS_Order_Product__c|"a0828000004ey5wAAA"|0x29db16d4
14:40:01.0 (162615768)|STATEMENT_EXECUTE|[68]
14:40:01.0 (162648617)|VARIABLE_ASSIGNMENT|[68]|this.POS_Inventory__c|"a0A28000002TpsiEAC"|0x29db16d4
14:40:01.0 (162654416)|STATEMENT_EXECUTE|[69]
